Object ID,Department,Title,Culture,Artist Role,Artist Display Name,Artist Nationality,Medium,Dimensions,Classification,Tags
13182,The American Wing,The Green Bodice,American,Artist,Julian Alden Weir,American,Oil on canvas,33 15/16 x 24 3/4 in. (86.2 x 62.9 cm),Paintings,Women
13183,The American Wing,Idle Hours,American,Artist,Julian Alden Weir,American,Oil on canvas,51 1/4 x 71 1/8 in. (130.2 x 180.7 cm),Paintings,Portraits|Girls|Women|Guitars
13184,The American Wing,The Red Bridge,American,Artist,Julian Alden Weir,American,Oil on canvas,24 1/4 x 33 3/4 in. (61.6 x 85.7 cm),Paintings,Bridges|Rivers|Trees
13186,The American Wing,Christ in the Garden of Gethsemane,American,Artist,Robert Walter Weir,American,"Black and gray ink washes, pen and brown ink, watercolor, and graphite on off-white wove paper",9 5/8 x 13 13/16 in. (24.4 x 35.1 cm),Drawings,Landscapes|Christ
13187,The American Wing,General Winfield Scott,American,Artist,Robert Walter Weir,American,Oil on canvas,33 3/4 x 26 7/8 in. (85.7 x 68.3 cm),Paintings,Men|Portraits|Generals
13188,The American Wing,Shipwreck,American,Artist,Robert Walter Weir,American,Graphite on off-white wove paper,5 1/4 x 7 3/8 in. (13.3 x 18.7 cm),Drawings,Shipwrecks|Human Figures
13189,The American Wing,Sketches (from McGuire Scrapbook),American,Artist,Robert Walter Weir,American,Pen and iron-gall ink on off-white wove paper,5 1/8 x 3 7/16 in. (13 x 8.7 cm),Drawings,Men|Women|Angels
13190,The American Wing,The Entrance to a Wood,American,Artist,Robert Walter Weir,American,Watercolor and graphite on buff wove paper,5 3/16 x 6 15/16 in. (13.2 x 17.6 cm),Drawings,Men|Waterfalls|Forests|Trees
13194,The American Wing,"Couple Entering Building, with Attendant  (from Cropsey Album)",American,Artist,Carl Friedrich Heinrich Werner,German,Watercolor washes and pen and black ink on white wove paper,4 x 3 5/16 in. (10.2 x 8.4 cm),Drawings,Gates|Couples|Lions
13195,The American Wing,Italian Lake Scene with Villa (from Cropsey Album),American,Artist,Carl Friedrich Heinrich Werner,German,Pen and brown ink and lead-white gouache on light brown wove paper,3 5/8 x 5 5/16 in. (9.2 x 13.5 cm),Drawings,Buildings|Lakes|Trees|Boats
13198,The American Wing,The Damsel and Orlando,American,Artist,Benjamin West,American,Oil on canvas,36 x 28 in. (91.4 x 71.1 cm),Paintings,Children|Men|Women
13199,The American Wing,Hagar and Ishmael,American,Artist,Benjamin West,American,Oil on canvas,76 x 54 1/2 in. (193 x 138.4 cm),Paintings,Boys|Women|Angels
13200,The American Wing,Moses Shown the Promised Land,American,Artist,Benjamin West,American,Oil on wood,19 3/4 x 28 3/4 in. (50.2 x 73 cm),Paintings,Men|Moses|Angels
13202,The American Wing,"Omnia Vincit Amor, or The Power of Love in the Three Elements",American,Artist,Benjamin West,American,Oil on canvas,70 3/8 x 80 1/2 in. (178.8 x 204.5 cm),Paintings,Doves|Eagles|Venus|Horses|Lions
13204,The American Wing,Sarah Ursula Rose,American,Artist,Benjamin West,American,Oil on canvas,29 x 23 3/8 in. (73.7 x 59.4 cm),Paintings,Portraits|Women
13205,The American Wing,Scene at Margate,American,Artist,Benjamin West,American,"Pen, brown ink, and white chalk on blue laid paper",4 1/2 x 7 in. (11.4 x 17.8 cm),Drawings,Houses|Flags|Carriages|Human Figures
13206,The American Wing,40 and 50 (Man and Woman Seated) (from Sketchbook),American,Artist,James McNeill Whistler,American,Black ink and graphite on off-white wove paper,3 x 3 9/16 in. (7.6 x 9 cm),Drawings,Men|Women|Cross
13207,The American Wing,After Dinner (Possibly Ross Winans) (from Sketchbook),American,Artist,James McNeill Whistler,American,Brown ink on blue wove paper,3 x 3 3/16 in. (7.6 x 8.1 cm),Drawings,Soldiers|Women
13209,The American Wing,"Arrangement in Black, No. 3: Sir Henry Irving as Philip II of Spain",American,Artist,James McNeill Whistler,American,Oil on canvas,84 3/4 x 42 3/4 in. (215.3 x 108.6 cm),Paintings,Men|Portraits|Actors
13210,The American Wing,Arrangement in Black: Girl Reading,American,Artist,James McNeill Whistler,American,Oil on wood,12 x 9 in. (22.9 x 30.5 cm),Paintings,Women|Reading
13211,The American Wing,Arrangement in Flesh Colour and Black: Portrait of Theodore Duret,American,Artist,James McNeill Whistler,American,Oil on canvas,76 1/8 x 35 3/4 in. (193.4 x 90.8 cm),Paintings,Portraits|Men
13213,The American Wing,Artist's Studio (from Sketchbook),American,Artist,James McNeill Whistler,American,Black ink on off-white wove paper,4 1/4 x 5 in. (10.8 x 12.7 cm),Drawings,Men|Women
13215,The American Wing,Note in Pink and Brown,American,Artist,James McNeill Whistler,American,Charcoal and pastel on dark brown wove paper,11 3/4 x 7 1/4 in. (29.8 x 18.4 cm),Drawings,Windows|Women
13217,The American Wing,"Bust of a Young Woman with Hat, Wine Glass (from Sketchbook)",American,Artist,James McNeill Whistler,American,Black ink and graphite on off-white wove paper,4 9/16 x 5 9/16 in. (11.6 x 14.1 cm),Drawings,Women
13218,The American Wing,Bust of Man (from Sketchbook),American,Artist,James McNeill Whistler,American,Brown ink on off-white wove paper,2 1/2 x 2 3/4 in. (6.4 x 7 cm),Drawings,Men
13219,The American Wing,"Captain Cuttle (a Character from Charles Dickens's ""Dombey and Son"") (from Sketchbook)",American,Artist,James McNeill Whistler,American,Pen and iron-gall ink on white wove paper,1 5/8 x 2 3/16 in. (4.1 x 5.6 cm),Drawings,Men
13221,The American Wing,Christ and Two Disciples on the Road to Emmaus (from Sketchbook),American,Artist,James McNeill Whistler,American,"Brown ink, white gouache and graphite on brown wove paper",3 7/8 x 3 1/2 in. (9.8 x 8.9 cm),Drawings,Men
13222,The American Wing,Church Scene (from Sketchbook),American,Artist,James McNeill Whistler,American,"Brown ink, white gouache, graphite and wash on brown wove paper",4 x 3 7/16 in. (10.2 x 8.7 cm),Drawings,Men|Soldiers|Women
13223,The American Wing,"Cremorne Gardens, No. 2",American,Artist,James McNeill Whistler,American,Oil on canvas,27 x 53 1/8 in. (68.6 x 134.9 cm),Paintings,Parks|Men|Women
13224,The American Wing,Dress Parade (from Sketchbook),American,Artist,James McNeill Whistler,American,"Brown ink, gouache and graphite on greenish-brown wove paper",5 x 3 1/4 in. (12.7 x 8.3 cm),Drawings,Soldiers|Men|Women
13225,The American Wing,Edward Guthrie Kennedy,American,Artist,James McNeill Whistler,American,Oil on wood,11 5/8 x 7 in. (29.4 x 17.8 cm),Paintings,Portraits|Men
13226,The American Wing,Elderly Bearded Man (from Sketchbook),American,Artist,James McNeill Whistler,American,Dark brown ink on light off-white wove paper,4 9/16 x 1 15/16 in. (11.6 x 4.9 cm),Drawings,Men|Women
13228,The American Wing,Figure in Bed (Sick or Drunk) (from Sketchbook),American,Artist,James McNeill Whistler,American,Brown ink and graphite on off-white wove paper,2 3/16 x 3 3/4 in. (5.6 x 9.5 cm),Drawings,Women
13232,The American Wing,Girl with Parasol (from Sketchbook),American,Artist,James McNeill Whistler,American,Brown ink on off-white wove paper,DIam. 2 1/16 in. (5.2 cm),Drawings,Girls
13233,The American Wing,Girl with Parasol and Cadet (from Sketchbook),American,Artist,James McNeill Whistler,American,Brown ink and graphite on blue laid paper,7 x 5 5/8 in. (17.8 x 14.3 cm),Drawings,Musical Instruments|Girls|Men|Smoking
13234,The American Wing,Gladiator (from Sketchbook),American,Artist,James McNeill Whistler,American,Brown ink on off-white wove paper,2 15/16 x 6 3/4 in. (7.5 x 17.1 cm),Drawings,Women
13237,The American Wing,Harmony in Yellow and Gold: The Gold Girl—Connie Gilchrist,American,Artist,James McNeill Whistler,American,Oil on canvas,85 3/4 x 43 1/8 in. (217.8 x 109.5 cm),Paintings,Performance|Girls
13240,The American Wing,Head of a Man (from Sketchbook),American,Artist,James McNeill Whistler,American,Graphite on off-white wove paper,4 7/16 x 5 1/2 in. (11.3 x 14 cm),Drawings,Heads|Men
13241,The American Wing,Head of Man Smoking (from Sketchbook),American,Artist,James McNeill Whistler,American,Brown ink on blue wove paper,2 5/16 x 1 3/4 in. (5.9 x 4.4 cm),Drawings,Men|Smoking
13242,The American Wing,"Holding it for a ""Crack Shot!"" (from Sketchbook)",American,Artist,James McNeill Whistler,American,"Graphite, red watercolor and ink on off-white Bristol board",3 9/16 x 2 1/2 in. (9 x 6.4 cm),Drawings,Women
13243,The American Wing,"Jack Shepard [sic], Edgeworth Bess and Pol (from Sketchbook)",American,Artist,James McNeill Whistler,American,Black ink and graphite on off-white wove paper,7 9/16 x 5 in. (19.2 x 12.7 cm),Drawings,Women
13244,The American Wing,Jem Bags (Recto); Drawing of Female Figure (Verso) (from Sketchbook),American,Artist,James McNeill Whistler,American,Graphite on paper,3 13/16 x 2 1/4 in. (9.7 x 5.7 cm),Drawings,Army|Men|Women
13245,The American Wing,Lady in Gray,American,Artist,James McNeill Whistler,American,Watercolor and gouache on dark brown wove paper,11 1/4 x 5 in. (28.6 x 12.7 cm),Drawings,Portraits|Women
13247,The American Wing,Leg (from Sketchbook),American,Artist,James McNeill Whistler,American,Black ink on brown wove paper,1 1/8 x 1 1/8 in. (2.9 x 2.9 cm),Drawings,Feet|Men
13251,The American Wing,Man at Table beneath Mosquito Net (from Sketchbook),American,Artist,James McNeill Whistler,American,Black ink on manilla-colored wove paper,4 5/16 x 3 7/16 in. (11 x 8.7 cm),Drawings,Men
13252,The American Wing,Man Bending to Point (from Sketchbook),American,Artist,James McNeill Whistler,American,Black ink and graphite on off-white wove paper,3 1/4 x 3 7/8 in. (8.3 x 9.8 cm),Drawings,Men
13253,The American Wing,Man Playing Guitar (from Sketchbook),American,Artist,James McNeill Whistler,American,Black ink on off-white wove paper,3 9/16 x 4 7/8 in. (9 x 12.4 cm),Drawings,Men|Guitars
13255,The American Wing,Man Smoking (from Sketchbook),American,Artist,James McNeill Whistler,American,Pen and iron-gall ink on off-white wove paper,Irregular: 2 x 2 5/8 in. (5.1 x 6.7 cm),Drawings,Men|Smoking
13256,The American Wing,Man Standing (from Sketchbook),American,Artist,James McNeill Whistler,American,Pen and iron-gall ink on off-white wove paper,4 x 2 1/2 in. (10.2 x 6.4 cm),Drawings,Men
13257,The American Wing,"Man Standing, Cigarette in Mouth (from Sketchbook)",American,Artist,James McNeill Whistler,American,Black ink and graphite on off-white wove paper,4 1/4 x 2 1/4 in. (10.8 x 5.7 cm),Drawings,Men|Smoking
13259,The American Wing,"Man with Donkey and Reclining Boy (Recto); Two Areas Blocked in Blue: Head of Man, Female Head and Head (Verso) (from Sketchbook)",American,Artist,James McNeill Whistler,American,Black and brown ink on off-white wove paper,5 7/8 x 7 1/4 in. (14.9 x 18.4 cm),Drawings,Men|Women|Donkeys
13260,The American Wing,Man with Walking Stick (from Sketchbook),American,Artist,James McNeill Whistler,American,Black ink and graphite on buff wove paper,3 7/8 x 3 3/4 in. (9.8 x 9.5 cm),Drawings,Animals|Men
13261,The American Wing,Map of the Western Hemisphere (from Sketchbook),American,Artist,James McNeill Whistler,American,Black ink and watercolor on light buff paper,7 3/4 x 5 1/4 in. (19.7 x 13.3 cm),Drawings,Maps
13263,The American Wing,"The Margrave, the Prince[ss] and the Hermit (from Sketchbook)",American,Artist,James McNeill Whistler,American,Brown and black ink and pink gouache on dark off-white-tan wove paper,3 1/4 x 3 5/8 in. (8.3 x 9.2 cm),Drawings,Men|Women
13265,The American Wing,May 18th (55) (from Sketchbook),American,Artist,James McNeill Whistler,American,Black ink and graphite on paper,3 1/8 x 5 1/8 in. (7.9 x 13 cm),Drawings,Men|Women
13267,The American Wing,Monk (from Sketchbook),American,Artist,James McNeill Whistler,American,Brown ink on light brown wove paper,3 x 1 5/8 in. (7.6 x 4.1 cm),Drawings,Men|Women|Monks
13268,The American Wing,"Monk Saying Grace, ""Tibi Gracias"" (Recto); Three Sketches of Lamp (Verso) (from Sketchbook)",American,Artist,James McNeill Whistler,American,Brown ink and graphite on off-white wove paper,5 3/16 x 7 in. (13.2 x 17.8 cm),Drawings,Men|Portraits
13270,The American Wing,Female Nude with a Fan,American,Artist,James McNeill Whistler,American,Conté crayon and white chalk on brown wove paper,11 1/4 x 7 1/8 in. (28.6 x 18.1 cm),Drawings,Fans|Female Nudes
13271,The American Wing,Oil Night (Recto); Several Sketches of Heads (Verso) (from Sketchbook),American,Artist,James McNeill Whistler,American,Graphite on light tan wove paper (recto); black chalk (verso),6 1/16 x 5 9/16 in. (15.4 x 14.1 cm),Drawings,Men|Women|Jesus
13272,The American Wing,Old C'lo (from Sketchbook),American,Artist,James McNeill Whistler,American,Pen and iron-gall ink on yellow wove paper,5 1/4 x 2 13/16 in. (13.3 x 7.1 cm),Drawings,Men|Smoking
13273,The American Wing,Portrait of Frederick R. Leyland,American,Artist,James McNeill Whistler,American,Conté crayon and white chalk on brown wove paper,11 3/8 x 7 5/16 in. (28.9 x 18.6 cm),Drawings,Men|Portraits
13274,The American Wing,Portrait of Frederick R. Leyland,American,Artist,James McNeill Whistler,American,Conté crayon and white chalk on brown wove paper,11 1/4 x 7 1/4 in. (28.6 x 18.4 cm),Drawings,Men|Portraits
13275,The American Wing,Pour Boire (from Sketchbook),American,Artist,James McNeill Whistler,American,"Ink and graphite on off-white wove paper, unevenly clipped",2 15/16 x 1 5/8 in. (7.5 x 4.1 cm),Drawings,Men|Portraits|Women
13276,The American Wing,"Printed Announcement from B. Christ to which is Glued Drawing with Inscription ""W.B. Christ bids good morning . . . "" (from Sketchbook)",American,Artist,James McNeill Whistler,American,Brown ink on off-white wove paper,4 1/4 x 2 7/8 in. (10.8 x 7.3 cm),Drawings,Correspondence
13278,The American Wing,Ross Winans Playing Violin (from Sketchbook),American,Artist,James McNeill Whistler,American,Black ink and graphite on off-white wove paper,7 1/4 x 5 3/4 in. (18.4 x 14.6 cm),Drawings,Men|Violins
13279,The American Wing,Scene on the Mersey,American,Artist,James McNeill Whistler,American,Watercolor and gouache on white wove paper,8 1/2 x 4 7/8 in. (21.6 x 12.4 cm),Drawings,Rivers|Boats
13280,The American Wing,Sir John Chester (from Dickens' Barnaby Rudge) (from Sketchbook),American,Artist,James McNeill Whistler,American,Graphite and brown ink on off-white wove paper,3 3/4 x 2 3/16 in. (9.5 x 5.6 cm),Drawings,Animals|Men|Women
13281,The American Wing,"Sir Piercie Shafton Sings (from Sir Walter Scott's ""The Monastery"") (Recto); Sketch of Female Figure (Verso) (from Sketchbook)",American,Artist,James McNeill Whistler,American,Brown ink and graphite on brown wove paper,5 9/16 x 6 1/8 in. (14.1 x 15.6 cm),Drawings,Men|Women
13283,The American Wing,Mrs. Tiffanny (from Sketchbook),American,Artist,James McNeill Whistler,American,Ink and graphite on paper,3 11/16 x 2 3/8 in. (9.4 x 6 cm),Drawings,Women
13284,The American Wing,Oriental Figure (from Sketchbook),American,Artist,James McNeill Whistler,American,Pen and heavily gummed iron-gall ink and graphite on off-white wove paper,6 3/8 x 3 1/2 in. (16.2 x 8.9 cm),Drawings,Men|Smoking
13285,The American Wing,Startled Man Seated on Bench (from Sketchbook),American,Artist,James McNeill Whistler,American,Black ink and graphite on buff wove paper,"4 × 3 1/2 in. (10.2 × 8.9 cm)
",Drawings,Weapons|Men|Horses
13287,The American Wing,Draped Female Figure,American,Artist,James McNeill Whistler,American,Conté crayon and white chalk on brown wove paper,15 x 6 in. (38.1 x 15.2 cm),Drawings,Women
13288,The American Wing,Taxes! (from Sketchbook),American,Artist,James McNeill Whistler,American,Black ink and graphite on off-white wove paper,5 1/8 x 2 7/8 in. (13 x 7.3 cm),Drawings,Men|Writing
13289,The American Wing,Terrible Disaster! Loss of the Arctic! (from Sketchbook),American,Artist,James McNeill Whistler,American,Brown ink on brown wove paper,5 x 3 1/4 in. (12.7 x 8.3 cm),Drawings,Men
13291,The American Wing,Thomas Winan's Family (from Sketchbook),American,Artist,James McNeill Whistler,American,Black ink and graphite on off-white wove paper,5 3/4 x 7 7/16 in. (14.6 x 18.9 cm),Drawings,Men|Horses
13294,The American Wing,Three Men (Sketch in Lower Right Hand Corner of Handwritten Journal (from Sketchbook),American,Artist,James McNeill Whistler,American,Pen and ink on paper,10 9/16 x 7 3/4 in. (26.8 x 19.7 cm),Drawings,Men
13297,The American Wing,Two Men Drinking (Recto) (from Sketchbook),American,Artist,James McNeill Whistler,American,Brown ink on off-white laid paper,2 9/16 x 3 7/8 in. (6.5 x 9.8 cm),Drawings,Musical Instruments|Feet|Men|Drinking
13298,The American Wing,Two Men and a Boat,American,Artist,James McNeill Whistler,American,Conté crayon and white chalk on brown wove paper,11 x 7 1/4 in. (27.9 x 18.4 cm),Drawings,Men|Boats
13299,The American Wing,Two Sketches of Old Man with Books (from Sketchbook),American,Artist,James McNeill Whistler,American,Pen and ink on paper,10 9/16 x 7 3/4 in. (26.8 x 19.7 cm),Drawings,Men
13302,The American Wing,Vives Les Debardeures [sic]!! (from Sketchbook),American,Artist,James McNeill Whistler,American,Black ink and graphite off-white wove paper,4 7/8 x 2 1/4 in. (12.4 x 5.7 cm),Drawings,Women
13303,The American Wing,"Mr. Feathersanall, Lodger, Asks for a Little Wood (from Sketchbook)",American,Artist,James McNeill Whistler,American,Brown ink and graphite on off-white wove paper,4 7/8 x 4 1/16 in. (12.4 x 10.3 cm),Drawings,Men|Profiles
13304,The American Wing,Well Sir! (from Sketchbook),American,Artist,James McNeill Whistler,American,Black ink and graphite on light buff wove paper,3 1/8 x 1 3/4 in. (7.9 x 4.4 cm),Drawings,Men|Women
13305,The American Wing,Woman Carrying Basket (from Sketchbook),American,Artist,James McNeill Whistler,American,Ink on off-white laid paper,4 1/4 x 2 1/8 in. (10.8 x 5.4 cm),Drawings,Women
13306,The American Wing,Woman with Young Man Resting at Her Feet (from Sketchbook),American,Artist,James McNeill Whistler,American,Brown ink on off-white wove paper,3 7/8 x 4 5/16 in. (9.8 x 11 cm),Drawings,Animals|Men|Women
13308,The American Wing,Coutances Cathedral,American,Artist,Stanford White,American,Brown ink and graphite on buff colored cardboard,18 1/8 x 10 5/8 in. (46 x 27 cm),Drawings,Churches
13320,The American Wing,Edward Coverly,American,Artist,Henry Williams,American,Watercolor on ivory,Sight: 3 1/16 x 2 5/8 in. (7.8 x 6.7 cm),Paintings,Men|Portraits
13321,The American Wing,Gorham L. Freeman,American,Artist,Henry Williams,American,Watercolor on ivory,3 1/8 x 2 9/16 in. (7.9 x 6.7 cm),Paintings,Men|Portraits
13323,The American Wing,Mrs. Ichabod M. Cushman (nee Nancy Blymer),American,Artist,Henry Williams,American,Pastel on blue wove paper laid down to tan paper,22 1/4 x 17 3/4 in. (56.5 x 45.1 cm),Drawings,Portraits|Women
13324,The American Wing,Mrs. John Cox (Mrs. Thankful Harris Gore),American,Artist,Henry Williams,American,Watercolor on ivory,2 15/32 x 2 in. (6.3 x 5.1 cm),Paintings,Portraits|Women
13325,The American Wing,Portrait of a Gentleman,American,Artist,Henry Williams,American,Watercolor on ivory,2 7/8 x 2 5/16 in. (7.3 x 5.9 cm),Paintings,Men|Portraits
13326,The American Wing,Profile of a Gentleman and Portrait of an Old Woman,American,Artist,Henry Williams,American,Watercolor on paper,3 1/2 x 2 5/8 in. (8.9 x 6.7 cm),Drawings,Men|Profiles
